imageID,range0,range1,range2,range3,range4,range5,range6,range7,range8,range9,range10,range11,range12,range13,range14,range15,range16,range17,range18,range19,range20,range21,range22,range23,range24,range25,range26,range27,range28,range29,range30,range31,range32,range33,range34,range35,range36,range37,range38,range39,range40,range41,range42,range43,range44,range45,range46,range47,range48,range49,range50,range51,range52,range53,range54,range55,range56,range57,range58,range59,range60,range61,range62,range63,grayscale,contrast
112,0.21122268712226872,0,0,0,0,0.24460715946071596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16451882845188284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2050418410041841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1746094839609484,129.6846,189.103
113,0.1571703506097561,0,0,0,0,0.1833921493902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32208498475609754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22099047256097562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11636204268292683,139.273,188.77100000000002
114,0,0.1303183183183183,0,0,0,0.2821246246246246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28586036036036033,0,0,0,0.20113813813813813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10055855855855855,125.8288,174.02200000000005
115,0.22893403025263326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14162112932604737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16587471291676567,0,0,0,0,0,0.1993743565375782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26419577096697555,119.0798,188.708
116,0.19553751605210054,0.19538559438635114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2289803476426344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2345383874518437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14555815446707027,115.51499999999999,178.423
117,0.08374843138702295,0,0,0,0.18456189562264708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2695268325090426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341727319701779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12043552077950838,108.38860000000003,180.761
118,0.05255221386800334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1410484544695071,0,0,0,0.21183375104427735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38327903091060983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21128654970760233,146.2308,186.124
119,0,0,0.09326190476190477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23253174603174603,0,0,0,0,0,0.12203968253968255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21842063492063493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33374603174603173,140.6314,177.744
12,0.18893065998329156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10289055973266499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09933166248955723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36904761904761907,135.2268,229.77199999999996
120,0.22796409214092142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1810467479674797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870149667405765,0.13439116777531412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26958302537570833,117.4606,174.43
121,0,0.1286607142857143,0,0,0,0,0.15004836309523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2610491071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32312127976190474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1371205357142857,151.96779999999998,176.922
122,0.08323326359832636,0,0,0,0,0,0.12723012552301255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190076359832636,0,0,0,0,0,0,0,0,0,0.17918096234309625,0,0,0,0,0,0,0,0,0,0,0.42027928870292885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.56739999999998,168.643
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021691729323308272,0,0.07742272347535506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19611528822055138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17934837092731828,158.40619999999998,164.334
124,0.11426520418940328,0,0,0,0,0.24534908026755853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29535953177257523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2129604162999472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13206576747051577,137.9722,203.637
125,0,0.14474149659863947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040879818594104306,0,0.10875056689342404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2567460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44888208616780045,134.3738,177.69
126,0.13842314901593253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15324156513589504,0,0,0,0,0.15674261949390816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30406220712277415,141.45479999999998,210.686
127,0,0.15683438485804416,0,0,0,0,0.2391545741324921,0,0,0,0.21873028391167193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25937223974763407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12590851735015773,140.3808,155.07799999999997
128,0.10178504921521682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08193136472466081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14023676509710029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26396382016493747,142.23819999999998,197.69000000000003
129,0.0925238478041587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13887665705756755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379203127480146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09304355840471887,128.6374,202.879
13,0.22866751809280544,0,0.062486164325244786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25753370228466016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21841350929473535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23289910600255428,115.4376,199.98899999999998
130,0.06817822095599874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18109232420826624,0,0,0,0,0,0.14508237334324292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19158855994604787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41405852154644424,143.56799999999998,163.623
131,0.1848094026137436,0.27402937840182257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21960212378582936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17965817342979973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14190092176880476,120.70939999999999,211.89499999999998
132,0.15101509630400833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21554167389669732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2045288912024987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25417317369425646,0,0,0,0,0.1747411649025392,133.4952,199.21099999999998
133,0.09450147492625369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17237758112094395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2574985250737463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24242477876106194,0,0,0,0,0.2331976401179941,133.2608,215.238
134,0.23168642560758743,0,0,0,0,0.2859662122110255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20256075874333135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20858624777711915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07120035566093658,114.44239999999999,193.411
135,0.18895604395604396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13281970242147234,0,0,0,0,0.16678401244772925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16286686764562872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34857337352912576,138.19959999999998,195.667
136,0.16740462969640152,0.26074853969856493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2154972236244321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2433403043196077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11300930266099372,120.1668,195.902
137,0.2819318181818182,0,0,0,0.23271070075757574,0.17493844696969696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17551136363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13490767045454546,114.0584,194.68
138,0,0.1305085816241138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17747264459286627,0,0,0,0.1637140195474713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25836451770798796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26994023652756066,141.23579999999998,185.958
139,0.192694212721585,0.177374706725756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288327685088634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24288158237747653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09872181308654848,128.78199999999998,200.68599999999998
14,0.41512211221122114,0,0,0,0,0.20281188118811883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13966336633663368,0.12021452145214521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12218811881188119,137.217,182.27700000000002
140,0.21272037037037037,0,0,0,0,0.20902222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25487037037037036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23085185185185186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09253518518518518,124.5966,207.31399999999996
141,0.1328925925925926,0.1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1643962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4773148148148148,127.42319999999998,220.103
142,0.1444143484626647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18672309663250367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22674780380673498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16174231332357247,120.99839999999999,171.772
143,0.22150407140620107,0.2832876605073599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1900837770122142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164277325399311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14084716567491387,118.3394,218.35799999999998
144,0.23607892264328217,0.24354447228311932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22345756341998121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1647979956154087,0.1321210460382086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.5242,161.445
145,0.20082890070921985,0.19664007092198582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15894060283687944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2874512411347518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15613918439716312,122.40459999999999,215.98499999999999
146,0.19111482099795957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16947876089779262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21969764422185123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1264663327768503,107.4212,200.28799999999998
147,0.3041160300925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2315089699074074,0,0,0,0,0.1277690972222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10598668981481481,103.5462,201.191
148,0.20889673433362754,0.2696601941747573,0,0,0,0,0.2807149161518094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13732568402471315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10340247131509267,114.01259999999999,204.784
149,0.3530906394675926,0.2846996166087963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16114185474537038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10204626012731481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09902162905092593,109.37039999999999,221.42299999999994
15,0.1188649013324338,0,0,0,0,0,0,0,0,0,0,0.047179822342160005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14463161297576882,0,0,0,0,0.22337592061618036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465947742733457,140.1552,177.978
150,0.21250116441546343,0.2084163949697252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3068327899394504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1634513274336283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10879832324173265,117.39260000000002,191.42900000000003
151,0.10154513888888889,0,0,0,0,0.15891927083333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2662803819444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26571180555555557,0,0,0,0,0.20754340277777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0608,163.167
152,0,0.2562619832809265,0,0,0,0.31118567374798684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2123629112662014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145739703965028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07444972773985735,142.06119999999999,168.471
153,0.16717239583333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10666458333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12024322916666667,0,0,0,0,0.25367135416666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3522484375,146.575,194.82299999999998
154,0.19026995305164318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2093622848200313,0,0,0,0,0.2774569640062598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2310172143974961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09189358372456964,131.5102,186.694
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12947174621158475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18120662795638012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16187508851437474,173.71859999999998,154.32
156,0,0.10797400611620796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21706422018348623,0,0,0,0.29026758409785935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22016819571865442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16452599388379205,151.1606,169.43099999999998
157,0,0.1240375,0,0,0,0.24331875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28801875,0,0,0,0.23176666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11285833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0416,148.161
158,0,0.14815486993345434,0.25391712038717484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2348684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2089231699939504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15413641863278887,133.4784,185.003
159,0.18097432454427084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16109085083007812,0,0,0,0,0.3120320638020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19663111368815103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14927164713541666,109.78620000000001,207.84799999999998
16,0.2753422222222222,0,0,0,0,0,0,0,0,0,0.22224355555555556,0,0,0,0,0,0,0,0,0,0.26166755555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10910933333333334,0,0,0,0,0.13163733333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.21279999999999,172.106
160,0.18303996598639455,0,0,0,0,0.1624404761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20532738095238096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1816454081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267546768707483,123.06379999999999,199.91799999999998
161,0.21017587939698493,0.2562269681742044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25406197654941376,0.1713400335008375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10819514237855947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.7028,154.064
162,0.23741065088757396,0.24282919132149902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21956134122287968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17931518737672583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12088362919132149,119.3614,194.74999999999997
163,0.09385438642756681,0,0,0,0,0.15165150316455697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21813741649085794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2897300237341772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24662667018284107,133.236,195.90499999999997
164,0.13374609886237793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1828786200879224,0,0,0,0,0.2644652505117621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31614483707506963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10276519346286789,131.78539999999998,159.423
165,0.13300557324840764,0,0,0,0,0.18005971337579618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2631170382165605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18736066878980892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23645700636942676,135.6412,197.64999999999998
166,0.1616813234118443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18466576471311727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18386323104360125,0,0,0,0,0.3301749584896378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1396147223417994,118.9538,203.65200000000002
167,0.2547931738081988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13134112409571508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2931923576330922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15487850120571323,136.3032,215.185
168,0.11350566477522402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1285920476039121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30960693077389356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265891852554316,131.9048,188.918
