imageID,range0,range1,range2,range3,range4,range5,range6,range7,range8,range9,range10,range11,range12,range13,range14,range15,range16,range17,range18,range19,range20,range21,range22,range23,range24,range25,range26,range27,range28,range29,range30,range31,range32,range33,range34,range35,range36,range37,range38,range39,range40,range41,range42,range43,range44,range45,range46,range47,range48,range49,range50,range51,range52,range53,range54,range55,range56,range57,range58,range59,range60,range61,range62,range63,grayscale,contrast
108,0,0.2362870435530534,0,0,0,0,0,0.24274523027601846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41164037454062086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093273516303073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.024,120.23399999999998
109,0.26275234805138725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16715696858469178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23189031631220985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3382003670517111,128.65775,169.82999999999998
11,0.4358153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1280017094017094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23954700854700856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19663589743589743,123.29425,212.974
110,0.2659975581729388,0,0,0,0,0.3077240735420856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2986210858948578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12765728239011778,121.553,173.53199999999998
111,0.2999433459008503,0,0,0,0,0.2384210051339644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27832955639339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18330609257179528,124.45074999999999,195.63099999999997
112,0,0.33699209669920965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2482519758251976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24680846118084612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16794746629474663,139.046,178.53699999999998
113,0.17503010670731708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23072903963414634,0,0,0,0.3908060213414634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20343483231707318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.26525,170.223
114,0,0.22251801801801802,0,0,0,0,0.4033363363363363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26081681681681684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11332882882882883,131.942,159.58100000000002
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3789696681713788,0,0,0,0,0.13924526807634435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2039478894432565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27783717430902033,132.81224999999998,176.87099999999998
116,0.3125229315721886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22923259493670886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27525339387268394,0,0,0,0,0.18299107961841865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.51675,162.72199999999998
117,0.13131468221746512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23395585738539898,0,0,0,0,0.4670214807706503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16770797962648556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.832,161.359
118,0.06417710944026733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20806599832915623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3493692564745196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37838763575605683,142.22899999999998,168.49399999999997
119,0,0,0.10942460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25199603174603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23366666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4049126984126984,137.05374999999998,167.94
12,0.1929657477025898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10689640768588136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12793233082706768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5722055137844612,117.54425,213.77200000000002
120,0.25254834934712983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2024190071446169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2634731460950973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28155949741315595,116.27149999999999,170.42999999999998
121,0,0.15928199404761906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29136160714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3914918154761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15786458333333334,155.38049999999998,165.58499999999998
122,0,0,0,0,0,0.1277960251046025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255928870292887,0,0,0,0,0,0.19565271966527198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42062238493723847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.46974999999998,128.351
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036274018379281535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15750208855472014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32243943191311614,0.4837844611528822,159.01749999999998,137.468
124,0.2117914979757085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3879598662207358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2582209338144693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14202770198908643,147.713,188.21
125,0,0.17540816326530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1198798185941043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26491156462585036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43980045351473923,143.61424999999997,173.09199999999998
126,0,0.18179650890346766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21807286785379568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24305529522024366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357075328022493,146.05274999999997,197.213
127,0,0.1839069400630915,0,0,0,0,0.28191955835962146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28045583596214513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253717665615142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.29625,136.661
128,0.1115270018621974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13509444001064114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3306703910614525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42270816706570896,140.27025,186.804
129,0.11117838618337848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15854501513049088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5884698491047153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14180674958141534,124.0085,183.69400000000002
13,0.34323541932737334,0,0.05949765857811835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2986462324393359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2986206896551724,113.98575,175.288
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1566573076234912,0,0,0,0,0,0.15212402108537373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25867259864844405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432546072642691,154.0465,136.50900000000001
131,0.3156967599874174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3213684501510862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2156004842384207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14733430562307567,130.44324999999998,199.226
132,0.20585343281855514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23144774133842327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27975591416507606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2829429116779455,129.51375,177.37199999999999
133,0.15293805309734512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3247020648967552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2721828908554572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25017699115044245,142.921,197.12399999999997
134,0.33661232957913456,0,0,0,0,0.302113218731476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27676348547717844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08451096621221102,118.36224999999999,179.123
135,0.24247495866964894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1847204123310318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17969610035981717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3931085286395021,142.29250000000002,185.06900000000002
136,0,0.30090142063892694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3073123242229754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27540924497007285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1163770101680248,130.71974999999998,184.119
137,0.4183309659090909,0,0,0,0,0.2317282196969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19700520833333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15293560606060605,121.86825,181.86999999999998
138,0,0.18837138616519034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20867083510965848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2533039647577093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34965381396744194,142.8755,172.62599999999998
139,0,0.3152787734619395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3166661235662148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26747507168925966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10058003128258602,142.86399999999998,194.00799999999998
14,0.4323861386138614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23476567656765676,0,0,0,0,0,0.20639603960396039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12645214521452144,134.069,179.679
140,0.2966962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32307592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2808574074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09937037037037037,133.18025,195.542
141,0.18030740740740742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13587037037037036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16043333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5233888888888889,129.16074999999998,209.80399999999997
142,0.1853962298682284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3197263909224012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23928349194729137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25559388726207904,116.90549999999999,155.185
143,0.28949264015032883,0,0,0,0,0.3428476354525525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20732070153460697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16033902286251175,121.69475,206.07
144,0.3000939555277169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25517929846539306,0.2789343877231444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1657923582837457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56524999999999,150.62999999999997
145,0.2615159574468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22332890070921985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32519503546099293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18996010638297872,125.39099999999999,203.08800000000002
146,0.3717584863661658,0,0,0,0,0.22205527731404193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25250046373585605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1536857725839362,111.99624999999999,189.28799999999998
147,0.3136820023148148,0,0,0,0,0.36830005787037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1977054398148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1203125,106.03699999999999,189.41899999999998
148,0.2751853486319506,0,0,0,0,0.3523698146513681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246090026478376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1263548102383054,114.08899999999998,190.67
149,0.4680808738425926,0.2922408492476852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282326027199074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11144567418981481,114.8535,210.65099999999998
15,0.12795159386068478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15132189239332097,0,0,0,0,0.2446168550064654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4761096587395289,136.58875,173.06400000000002
150,0.25834653004191893,0,0,0,0,0.3473730787144853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2569911504424779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13728924080111785,118.278,178.902
151,0.13873697916666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2219487847222222,0,0,0,0,0.3708723958333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2684418402777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.91874999999999,148.694
152,0,0,0,0,0,0.273356852519365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27775903060050616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10939105759644145,135.215,155.60200000000003
153,0.17753489583333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11815572916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13592135416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5683880208333333,134.69774999999998,184.82300000000004
154,0.30240219092331766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26061032863849765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2951212832550861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1418661971830986,134.92,163.281
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13595807959212577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17758107916725677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20958787707123636,169.2285,148.72199999999998
156,0,0,0,0,0,0.16525993883792048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2817584097859327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35255351681957187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20042813455657493,152.315,154.246
157,0,0.17466458333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34655416666666666,0,0,0,0,0.33182708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14695416666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.01524999999998,135.047
158,0,0.17905323653962493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34415456745311557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27632335148215365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20046884452510585,132.55275,172.71499999999997
159,0.21927007039388022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3282610575358073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27256520589192706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1799036661783854,112.9675,195.435
16,0.32327466666666665,0,0,0,0,0,0,0,0,0,0.2261902222222222,0,0,0,0,0,0,0,0,0,0.2591288888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19140622222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.13924999999998,153.57299999999998
160,0.23034438775510205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21852040816326532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23883928571428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31229591836734694,123.957,188.733
161,0.26491206030150755,0.3059128978224456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27896984924623114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15020519262981574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.26100000000001,141.064
162,0.26484418145956606,0,0,0,0,0.3009120315581854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25638500986193297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1778587771203156,113.9315,181.29399999999998
163,0,0.12739539381153306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2383526722925457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31992517141350213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31432676248241914,135.3575,179.546
164,0,0.15447162656464983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21750058726802912,0,0,0,0,0.32512500419477164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30290278197254944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.42525,136.163
165,0.1615406050955414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24314092356687897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3014968152866242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2938216560509554,132.60375,185.06300000000002
166,0.1722234179939733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25039204230982104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33675204476969434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2406324949265113,114.233,188.321
167,0.28554813578185867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13845112224077166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3717714709701354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2042292710072343,133.1575,204.185
168,0.1452372640255944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189714824637734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32785179704420836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3371961142924632,133.38899999999998,176.61899999999997
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2279868913857678,0,0,0,0.16049157303370787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2397191011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37180243445692884,155.0605,151.53999999999996
17,0.23154978586723768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2794914346895075,0,0,0,0,0.284448608137045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20451017130620985,122.73124999999999,177.308
170,0.16850833333333334,0,0,0,0,0.392475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20540833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23360833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.49074999999999,147.69799999999998
